Date,Open,Close,High,Low,Volume,Significant_Change,1h_change,4h_change,24h_change,EMA50Below200,RSI,Signal
2020-01-11 00:00:00,0.05618508348540924,0.05353547922998639,0.04867925861497541,0.06882413793103448,0.036457486335652704,1,0,0,-0.021313500630170856,0,0.5924664587517197,0
2020-01-12 00:00:00,0.05334255597308685,0.056279926837458805,0.04686735049234439,0.06813275862068965,0.02748475772564222,1,0,0,0.019694912351523604,0,0.6277421429429464,0
2020-01-13 00:00:00,0.05608901219961457,0.05493497704721301,0.047287941978563314,0.0698896551724138,0.022221789555168306,0,0,0,-0.009745794115467233,0,0.5999792355257967,0
2020-01-14 00:00:00,0.054743915542441984,0.06647188475365598,0.05787507086966545,0.07061724137931036,0.14202173461899809,1,0,0,0.07714930579303743,0,0.7254266186928751,0
2020-01-15 00:00:00,0.06625961489263726,0.06707020842460185,0.05861531188541069,0.07862241379310347,0.07522935830464748,0,0,0,0.0039851493579482,0,0.7307178837213297,0
2020-01-16 00:00:00,0.06688554227141713,0.06558547931521769,0.058058448757656866,0.07896206896551725,0.04551560568600292,0,0,0,-0.009987844873059235,0,0.6993320410534396,0
2020-01-17 00:00:00,0.0653820750401651,0.06822424012041475,0.06075191663540272,0.08058965517241382,0.0830594343152436,0,0,0,0.01744146742682012,0,0.7254870276257104,0
2020-01-18 00:00:00,0.06804188767417665,0.06850038950700515,0.060163088554696265,0.08260559794637931,0.029655789439550738,0,0,0,0.0018219443069864508,0,0.7282387235181675,2
2020-01-19 00:00:00,0.06831477154503438,0.06521216625556772,0.06360352691196686,0.0767241379310345,0.10632017029688892,1,0,0,-0.022175727407543613,0,0.6538349772786871,0
2020-01-20 00:00:00,0.06502652090119901,0.06418086762046166,0.0563962712041198,0.0779241379310345,0.0351797283219517,0,0,0,-0.007003773934384477,0,0.6313071325328818,0
2020-01-21 00:00:00,0.06399467876451828,0.06581560380404303,0.057171407421084425,0.07758620689655174,0.027859624496394012,0,0,0,0.010979952141605848,0,0.6527900996708604,0
2020-01-22 00:00:00,0.06563198198966455,0.06461895646215132,0.05738550237970663,0.0789741379310345,0.020173681292613755,0,0,0,-0.00810258659495155,0,0.6247493656865182,0
2020-01-23 00:00:00,0.0644312929578906,0.060181278728655946,0.05520683848109273,0.07406896551724138,0.0488774959941007,1,0,0,-0.030978682717568887,0,0.5288886153391483,0
2020-01-24 00:00:00,0.05999298206146711,0.06092383344902058,0.052727031078346115,0.07320689655172413,0.030066883028563696,0,0,0,0.0051569180947790135,1,0.5411915899485369,0
2020-01-25 00:00:00,0.06073542203196153,0.05933120709669831,0.05145179769213043,0.07379310344827586,0.018009435111698575,0,0,0,-0.011184226518787949,1,0.5076039796714991,1
2020-01-26 00:00:00,0.059142462435829685,0.0638961951046555,0.054554080494481016,0.0741551724137931,0.03014688631812,1,0,0,0.03106188018326269,1,0.5837875119506379,0
2020-01-27 00:00:00,0.06371156174850343,0.06884813317900787,0.0607832435389577,0.07905172413793105,0.05378734895833691,1,0,0,0.032596499102333934,1,0.6522380969294832,0
2020-01-28 00:00:00,0.06866537678099366,0.07711556851828807,0.06771691164718768,0.08467413793103451,0.07814950677032782,1,0,0,0.05161221666489305,1,0.7403038061151197,0
2020-01-29 00:00:00,0.0768794964349428,0.07546719532796145,0.06819302120958748,0.09038275862068967,0.039445604178586065,0,0,0,-0.010397514058686358,1,0.7045047347139635,0
2020-01-30 00:00:00,0.07537052513089901,0.07908801865917539,0.0700049293322185,0.08832413793103447,0.07730013054437819,1,0,0,0.022329239690404692,1,0.7397310003485045,0
2020-01-31 00:00:00,0.07865331809731721,0.07883144489200342,0.06930607451871715,0.09478724137931036,1.73888078731009e-08,0,0,0,-0.001584771177321529,1,0.7338389616644192,0
2020-02-01 00:00:00,0.0764330667030512,0.07730307736103462,0.06876670799679005,0.09168965517241381,0.02172179625215179,0,0,0,-0.009530187074829917,1,0.6977173947228956,0
2020-02-02 00:00:00,0.0771476813398598,0.07635189614055662,0.06918561711706406,0.08905172413793105,0.0551773542876556,0,0,0,-0.005966510553666439,1,0.6750202707197901,0
2020-02-03 00:00:00,0.0761857656950864,0.07562061165384501,0.07132726896489072,0.09046551724137933,0.05756728074316521,0,0,0,-0.004608294930875733,1,0.6570716653449191,0
2020-02-04 00:00:00,0.07543874609861342,0.07371313533535953,0.0668050693050651,0.08814655172413793,0.03487201610216729,0,0,0,-0.012166481831821998,1,0.6103473811831592,0
2020-02-05 00:00:00,0.07353197005099518,0.08078051408106177,0.07306515298594721,0.08931383319827588,0.09228197777484112,1,0,0,0.043133583021223505,1,0.7032312997939598,0
2020-02-06 00:00:00,0.08060477887878842,0.08304596353191654,0.07522026376133284,0.09563793103448276,0.07355511664250505,0,0,0,0.01363791302893447,1,0.7280869553237119,0
2020-02-07 00:00:00,0.08287142053110025,0.08407385121002864,0.07522026376133284,0.09799827586206897,0.03173868485982742,0,0,0,0.006149787863582629,1,0.7392175991088656,0
2020-02-08 00:00:00,0.08389814609520238,0.08530118181709706,0.07624314225581721,0.09754827586206896,0.047352793351310346,0,0,0,0.007289515247236058,1,0.7526638117679949,0
2020-02-09 00:00:00,0.08512782903825492,0.08996844737564327,0.08035147989320343,0.10122586206896553,0.08258844960038242,1,0,0,0.02697271204807401,1,0.7993445248266648,0
2020-02-10 00:00:00,0.08981180878430234,0.0848579790978779,0.08072160040107607,0.09829310344827588,0.07302579811382756,1,0,0,-0.030432840669156982,1,0.6723357311712637,0
2020-02-11 00:00:00,0.0846912148448826,0.09160488818506779,0.08289185246996558,0.09862068965517243,0.0721972135069741,1,0,0,0.03862593929930704,1,0.7425418515176578,0
2020-02-12 00:00:00,0.09143315197926083,0.0931560977023348,0.08531445943058644,0.10755172413793104,0.074614449209415,0,0,0,0.008802476301025344,1,0.7567469497981767,2
2020-02-13 00:00:00,0.09298517899476405,0.09117873172428015,0.08583599287349786,0.10444827586206898,0.07692206089196224,0,0,0,-0.011348072784190961,1,0.7109904529490612,0
2020-02-14 00:00:00,0.09102081752221447,0.0931049589270403,0.08385080105854467,0.1051896551724138,0.0353684776391086,0,0,0,0.010933720367682632,1,0.7310492885769202,0
2020-02-15 00:00:00,0.09293401326897824,0.08570517814192372,0.08385080105854467,0.1,0.05482184828700479,1,0,0,-0.0438444989849408,1,0.5771120527696711,0
2020-02-16 00:00:00,0.0855320382719629,0.0861466762352997,0.07819805148376266,0.09743620689655172,0.059397993912291586,0,0,0,0.002609098601764883,1,0.582919180097248,0
2020-02-17 00:00:00,0.08594648065082802,0.08241695489048628,0.07705740737313702,0.09485344827586209,0.07969835476652552,1,0,0,-0.022538112896580066,1,0.514421476024665,0
2020-02-18 00:00:00,0.08230859754745623,0.09053097390388296,0.08220208243256658,0.09699655172413793,0.07068107120564217,1,0,0,0.04673998428908091,1,0.6189760417016439,0
2020-02-19 00:00:00,0.0903586717377586,0.08044470278996108,0.08279091051327303,0.09120689655172415,0.11942759135499936,1,0,0,-0.06168489309133376,1,0.46665548030384835,0
2020-02-20 00:00:00,0.08024150222570905,0.08071403367317889,0.07252679588358701,0.09240862068965519,0.05567670597439047,0,0,0,0.0016444458321625598,1,0.4701732624790756,0
2020-02-21 00:00:00,0.08055531867719545,0.08215955638817055,0.07354294491429186,0.0959793103448276,0.09512690479086668,0,0,0,0.008748671708157442,1,0.48980071431392574,0
2020-02-22 00:00:00,0.08198284242661982,0.08164987326106854,0.07284812777905825,0.09595000000000001,0.015805283908355287,0,0,0,-0.00309427713960464,1,0.4820576561255903,0
2020-02-23 00:00:00,0.08147289069295449,0.08713876847601335,0.07759239974360743,0.09758620689655173,0.06274455932906425,1,0,0,0.03224837255883826,1,0.556428366558892,0
2020-02-24 00:00:00,0.08696467859396587,0.08183908672965826,0.07794569659203132,0.09381379310344828,0.05648570437216074,1,0,0,-0.032137356446594476,1,0.4754107702841855,0
2020-02-25 00:00:00,0.08166049835416916,0.07593085355729842,0.07239220660799697,0.09054137931034484,0.07273754716393681,1,0,0,-0.037158938622353296,1,0.3982748350422581,0
2020-02-26 00:00:00,0.07574915150171405,0.06716396284597512,0.06724416681667764,0.08021896551724139,0.12498755134802839,1,0,0,-0.05835564834566324,1,0.3056464625462962,0
2020-02-27 00:00:00,0.06687530912625997,0.06737533645052579,0.06033132514918382,0.07853448275862068,0.07191815077603364,0,0,0,0.0014050036258157672,1,0.3089215443053786,0
2020-02-28 00:00:00,0.0671918740594887,0.06571162162761082,0.059209187063951785,0.07681205681931036,0.06066509577867914,0,0,0,-0.011182401466544496,1,0.2921711013583203,0
2020-02-29 00:00:00,0.06513192229631776,0.06530932992862729,0.05584092220571635,0.08107689655172412,4.86303662985112e-07,0,0,0,-0.002711272459905377,1,0.28798599510631434,0
2020-03-01 00:00:00,0.06268483618440127,0.06279159755829394,0.056966593259432624,0.07689655172413795,0.04619705724452038,0,0,0,-0.017261327380882686,1,0.2615091168680407,0
2020-03-02 00:00:00,0.06260467654733684,0.06929815440159959,0.06059713896847416,0.07801083037086207,0.0456056561355848,1,0,0,0.04270339210596963,1,0.3744376883440526,0
2020-03-03 00:00:00,0.06911807343987175,0.06678724053463883,0.05974249706847734,0.08079655172413794,0.04562641504179549,0,0,0,-0.0167555823503315,1,0.3447255140726048,0
2020-03-04 00:00:00,0.06662289154571657,0.06674462488856009,0.05869438308481986,0.08135172413793104,0.03573709918674444,0,0,0,-0.00028445941333090594,1,0.3442106429944595,0
2020-03-05 00:00:00,0.06655978715058075,0.07189600418656103,0.06388952912259571,0.08256206896551727,0.04898097565520159,1,0,0,0.03324239890878679,1,0.4296761459565314,0
2020-03-06 00:00:00,0.07170023706786283,0.07342675819371025,0.06411160142731928,0.08640172413793104,0.026890277469156204,0,0,0,0.009781495762804293,1,0.45325044178386037,2
2020-03-07 00:00:00,0.0732454419865946,0.06896745698802839,0.06481483039227728,0.08392068965517241,0.038464432284180235,1,0,0,-0.029330642448705053,1,0.3904491300465743,0
2020-03-08 00:00:00,0.06878208517387818,0.0545633224054316,0.05938920022005348,0.0697103448275862,0.21930103465237116,1,0,0,-0.10465729433226581,1,0.24186040552018556,0
2020-03-09 00:00:00,0.054370405744205486,0.05274453283876454,0.04754534396812926,0.06379310344827588,0.19330628240250267,0,0,0,-0.013391900551002185,1,0.22717079252365635,0
2020-03-10 00:00:00,0.05251991199495165,0.051832558012679,0.046956515887422806,0.06511379310344828,0.08718623916019448,0,0,0,-0.006760342692511814,1,0.21963080833838722,0
2020-03-11 00:00:00,0.051710301795916985,0.05278373923315702,0.04451035580357371,0.06266896551724138,0.09405337505008785,0,0,0,0.007001606103192152,1,0.2370999237020347,0
2020-03-12 00:00:00,0.052673409172309116,0.0,0.043956857407709604,0.010477586206896553,1.0,1,0,0,-0.6354271408343765,1,0.0,0
2020-03-13 00:00:00,0.0,0.01282901409555108,0.009831746581852999,0.0,0.8810913684012521,1,0,0,0.13377890751373153,1,0.13885993168728905,0
2020-03-14 00:00:00,0.01253389729333311,0.005882663784712569,0.0049377440482098744,0.018879310344827593,0.159727121838755,1,0,0,-0.07809206239699513,1,0.11576652992392661,0
2020-03-15 00:00:00,0.005665751368683164,0.008695296425910978,0.010062230716300954,0.0195344827586207,0.19386960125597175,1,0,0,0.03065091395452519,1,0.14452141667948587,0
2020-03-16 00:00:00,0.008479866286903281,0.0031603763132011242,0.0,0.008067257315517246,0.3580129133768034,1,0,0,-0.064188988830681,0,0.12463449493323803,0
2020-03-17 00:00:00,0.002942029232684676,0.007943556429081594,0.003093870972626228,0.01648793103448276,0.16791932816170896,1,0,0,0.05255567417729586,0,0.17503111793967985,0
2020-03-18 00:00:00,0.0077277301178517305,0.00925782295415066,0.0016666134195602034,0.017810344827586214,0.18104158455447092,0,0,0,0.014235072560097385,0,0.18899291037231292,0
2020-03-19 00:00:00,0.009056333464090197,0.022168659090173,0.01729135718143139,0.021803448275862086,0.2677708396481984,1,0,0,0.1226836853699625,0,0.31512220310194355,0
2020-03-20 00:00:00,0.021965446079852638,0.022729480992569523,0.025923576844588098,0.028707320789655183,0.26630292962220015,0,0,0,0.005300894223797573,0,0.32020328857426955,0
2020-03-21 00:00:00,0.02256749611993246,0.02264765895209829,0.01826712942945924,0.0324551724137931,0.11090410170571575,0,0,0,-0.0007739813277004985,0,0.3196891876780578,0
2020-03-22 00:00:00,0.022441287329660775,0.016142751858809243,0.017193779956628602,0.030267241379310347,0.13947034399466005,1,0,0,-0.0655664731368116,0,0.2791010273301827,0
2020-03-23 00:00:00,0.015929595961318724,0.027587664645548612,0.02145689526094338,0.028913793103448285,0.16756649213622474,1,0,0,0.10342805503042442,0,0.38791089332104384,0
2020-03-24 00:00:00,0.027351491480906653,0.03220026427990637,0.024412812226089806,0.04148275862068966,0.14240080452744497,1,0,0,0.040016172557970776,0,0.4269694267957695,0
2020-03-25 00:00:00,0.031997339382259155,0.03094066367902576,0.026566240635530564,0.04190000000000001,0.11815841797664997,0,0,0,-0.011048276620017332,0,0.4173475529449315,0
2020-03-26 00:00:00,0.03073865686354102,0.03202651034111266,0.02358508818121101,0.04337931034482759,0.057659216787808984,0,0,0,0.009434381433374283,0,0.4272952492148267,0
2020-03-27 00:00:00,0.031833609059744514,0.02551654424612068,0.02477283853829318,0.03889655172413793,0.09494420160429878,1,0,0,-0.05995290423861847,0,0.37507303307240164,0
2020-03-28 00:00:00,0.025342383981716787,0.023470993234340015,0.016537657238127126,0.0353448275862069,0.11108677789140442,1,0,0,-0.0192,0,0.3592940956374248,0
2020-03-29 00:00:00,0.023254822369655315,0.01738036509676308,0.014991562934786457,0.03263103448275863,0.09613448057621483,1,0,0,-0.06063434418857233,0,0.31400076672411464,0
2020-03-30 00:00:00,0.017167806525335574,0.026157483563145303,0.020980785698543586,0.032429310344827586,0.10607339819801502,1,0,0,0.0803577002309758,0,0.40445616340093743,0
2020-03-31 00:00:00,0.025939488001637312,0.026039012067046327,0.01728748773975819,0.04139051724137931,1.1849286084698791e-06,0,0,0,-0.001085827220673014,0,0.40347625283797367,0
2020-04-01 00:00:00,0.026316238295840233,0.030715653067729887,0.022503326878656,0.03758620689655173,0.09626960204749618,1,0,0,0.041101123595505676,0,0.4500265228334139,0
2020-04-02 00:00:00,0.03058857639895622,0.033028830336885195,0.03187410519161307,0.044482758620689664,0.17227863208746805,1,0,0,0.01992453051815523,0,0.47248052427309156,0
2020-04-03 00:00:00,0.0328449849061109,0.03183729687252296,0.02793063941682468,0.04522931034482759,0.08542043774752253,0,0,0,-0.01036968905767856,0,0.46031666842538904,0
2020-04-04 00:00:00,0.03165452901949414,0.03421184067203169,0.027340128970173336,0.04586206896551724,0.061049288713357755,1,0,0,0.020246798738390456,0,0.48522000038594043,0
2020-04-05 00:00:00,0.03401838555079906,0.03250891945472427,0.025723375297147882,0.04638275862068966,0.04843848347994014,0,0,0,-0.014734078640748141,0,0.4659887714179883,0
2020-04-06 00:00:00,0.03231627240632409,0.042054824176367384,0.033235139241017425,0.047846551724137945,0.12498658659550366,1,0,0,0.07629219912263971,0,0.5618608587646854,0
2020-04-07 00:00:00,0.041856974741186714,0.03971604902691432,0.03474758622546059,0.05324137931034484,0.10277251980174353,1,0,0,-0.019047855522462877,0,0.5337861310430672,0
2020-04-08 00:00:00,0.039496529258267535,0.04251166390233174,0.03417053470636827,0.05433870537965518,0.07011619340420984,1,0,0,0.022261663022940175,0,0.5607124206612173,0
2020-04-09 00:00:00,0.042315760749066234,0.04126217315930239,0.0333411282955446,0.05374137931034484,0.06644675716547917,0,0,0,-0.010049768978707676,0,0.5444729284889613,0
2020-04-10 00:00:00,0.0410639059915065,0.03413342788324676,0.032248633442574975,0.04752241379310346,0.13577433245981183,1,0,0,-0.06082466729692383,0,0.45802833183304076,0
2020-04-11 00:00:00,0.033910937526648824,0.03428684420913031,0.026394639309153256,0.04793103448275862,0.034860163698721205,0,0,0,0.0013072844796281503,0,0.45982425543047883,0
2020-04-12 00:00:00,0.03408490099432061,0.034874940125017254,0.030343152181776287,0.0482344827586207,0.07617178843632008,0,0,0,0.0049862696921520455,0,0.4671382887629441,0
2020-04-13 00:00:00,0.03463237426022889,0.0336765881572824,0.025708234003644012,0.044329310344827594,0.1086425239638574,0,0,0,-0.010264721772015154,0,0.4514478782870934,0
2020-04-14 00:00:00,0.03345053843108829,0.0341078584955995,0.02685224284615942,0.04763103448275863,0.03686730060759191,0,0,0,0.0036805353505964767,0,0.45754432264952777,0
2020-04-15 00:00:00,0.033887060187948764,0.030012030739517817,0.026105272366634666,0.04518103448275862,0.05147424780667922,1,0,0,-0.03622057149915805,0,0.4018662197115284,1
2020-04-16 00:00:00,0.029807834668190272,0.03821089290006288,0.030469329627641956,0.0431103448275862,0.1521417580541684,1,0,0,0.06760330441199203,0,0.5137840391085009,0
2020-04-17 00:00:00,0.03801101768628588,0.03703640569413216,0.029804795079416094,0.0519,0.04010831817543616,0,0,0,-0.009778875358369472,0,0.49716354403890267,0
2020-04-18 00:00:00,0.036836005309296815,0.040837721324357895,0.032314885069170476,0.05226034482758622,0.04456642926809333,1,0,0,0.030679066696015847,0,0.5445033385614599,0
2020-04-19 00:00:00,0.04064264151586991,0.03852795330688889,0.0319060701445657,0.052705172413793105,0.04060651212364804,0,0,0,-0.01899541586642928,0,0.5096155443499306,0
2020-04-20 00:00:00,0.038328245186157975,0.03348907931453585,0.031080028465631793,0.0476896551724138,0.08550858138660693,1,0,0,-0.043230910978837966,0,0.4391335095209726,0
2020-04-21 00:00:00,0.033276482526904655,0.03369874829324336,0.026411462968602015,0.04776034482758622,0.05538024903051667,0,0,0,0.001795620437956231,0,0.4421799855200173,0
2020-04-22 00:00:00,0.033495481101086425,0.03852283942935944,0.029863677887486742,0.048727212132758616,0.044092775182702916,1,0,0,0.039674751156596105,0,0.509970894166573,0
2020-04-23 00:00:00,0.038323128613579394,0.04476006538944732,0.040124427785282996,0.052448275862068974,0.14038085053107072,1,0,0,0.04879382309405375,0,0.5848923432230853,0
2020-04-24 00:00:00,0.04456534715944946,0.044920300218703496,0.03743432463942692,0.058967241379310364,0.07545040028835222,0,0,0,0.0012519478443856194,0,0.586710262283493,0
2020-04-25 00:00:00,0.044725666433578365,0.04543509722333494,0.03888115935201994,0.05948275862068966,0.04432397006016072,0,0,0,0.0040061020096835995,0,0.5929082741625746,0
2020-04-26 00:00:00,0.04524073473982229,0.04815227081731693,0.03884582966717756,0.059887931034482755,0.04561438603334443,1,0,0,0.020706946050221442,0,0.6256334315323477,0
2020-04-27 00:00:00,0.04795763477904935,0.04951091543351191,0.04018835769118828,0.062299999999999994,0.05909547474150178,0,0,0,0.01024780872511547,0,0.6416676254331688,0
2020-04-28 00:00:00,0.04931864308495215,0.049052313262500424,0.04018835769118828,0.06303103448275862,0.04819975130603853,0,0,0,-0.00347109188847463,0,0.6320411348368347,0
2020-04-29 00:00:00,0.04885644602868694,0.06657586693008818,0.059372376560604734,0.06388103448275864,0.2592290069595153,1,0,0,0.11710162096893627,0,0.7917109971205063,0
2020-04-30 00:00:00,0.05636160523937034,0.06695173692850287,0.06065097467871017,0.07182413793103448,0.16354094384597972,1,0,0,0.0025054682839529894,0,0.7942078492374605,0
2020-05-01 00:00:00,0.06386676445005374,0.06732760692691755,0.06192957279681563,0.07976724137931035,0.06785288073244419,1,0,0,0.0024992066010789404,0,0.7968563535608864,0
2020-05-02 00:00:00,0.06714648747292482,0.07004648514674269,0.06081993879552694,0.08200344827586209,0.04367878006118708,0,0,0,0.017757144606615233,0,0.8161557494899476,0
2020-05-03 00:00:00,0.06986509303634472,0.06864016882614349,0.0640830012062564,0.0816896551724138,0.08368433134723358,0,0,0,-0.009269871233061418,0,0.7845235219212974,0
2020-05-04 00:00:00,0.06848273496188154,0.06806059603947229,0.060109252844460226,0.07787931034482759,0.07986707651461718,0,0,0,-0.0038349613120079408,0,0.7711022045143683,0
2020-05-05 00:00:00,0.06790544573874782,0.07069083371545362,0.06285150933460745,0.0820448275862069,0.06612329666212544,0,0,0,0.01710624050731157,0,0.7936093606483126,0
2020-05-06 00:00:00,0.07050807565705322,0.07294726387829653,0.06778420628498272,0.08471672283913795,0.07480530047143256,0,0,0,0.014462869483554932,0,0.8120568030068729,0
2020-05-07 00:00:00,0.07273207920454353,0.08704671868048322,0.0783326407593527,0.08670689655172414,0.17030716705177534,1,0,0,0.08288197989598776,0,0.8980954390179123,2
2020-05-08 00:00:00,0.0868725802875514,0.08385565910210535,0.07799616757037758,0.09836206896551725,0.10458766068663992,1,0,0,-0.01911686614108908,0,0.8304845692157177,0
2020-05-09 00:00:00,0.08367813347432332,0.07951568170544404,0.0758932101392831,0.09420676827586208,0.07077607745895535,1,0,0,-0.026693786827150956,0,0.745154136196136,0
2020-05-10 00:00:00,0.07933586887930008,0.06561275332870811,0.07015634226725731,0.07070689655172416,0.22722492958454704,1,0,0,-0.09350851849304057,1,0.5346586287536279,0
2020-05-11 00:00:00,0.06541026384459264,0.06276432354480352,0.06314087627712606,0.07241379310344828,0.17619970451364805,1,0,0,-0.01953220885787429,1,0.5001567991817142,1
2020-05-12 00:00:00,0.0625765487831085,0.0671332795807984,0.06021355953304253,0.07804137931034483,0.048449151438333386,1,0,0,0.029087318700773915,1,0.5453525507928654,0
2020-05-13 00:00:00,0.0669469411423601,0.0756666365516101,0.06761596969049516,0.08275000000000002,0.08470939317489735,1,0,0,0.053758591065292134,1,0.62212667679636,0
2020-05-14 00:00:00,0.07548594455340851,0.08383101289924469,0.07654428575994995,0.09079655172413795,0.11026480246138665,1,0,0,0.048918026773442244,1,0.6827670091680822,0
2020-05-15 00:00:00,0.08365596165981615,0.0756529995448649,0.07503352114145165,0.08845172413793106,0.09717617060745101,1,0,0,-0.05152441764971218,1,0.5818786519921688,0
2020-05-16 00:00:00,0.07541145771152766,0.0769613355010492,0.07050963911568117,0.09003448275862069,0.035627773576459985,0,0,0,0.008175594524412636,1,0.5924511049075782,0
2020-05-17 00:00:00,0.07674858867873041,0.0817385138049124,0.0756156197583786,0.09189137931034486,0.08280568481504887,1,0,0,0.028986565265509658,1,0.6303731253235232,0
2020-05-18 00:00:00,0.08156157795098326,0.0825332983761734,0.07663345115502834,0.09396551724137933,0.07884910172515175,0,0,0,0.0047993825755554805,1,0.636613556837188,0
2020-05-19 00:00:00,0.08235805774904917,0.08346359515818072,0.07552308963141047,0.09409999999999999,0.04787676036510855,0,0,0,0.005586303907097728,1,0.6442629487338225,0
2020-05-20 00:00:00,0.08329950710350828,0.07890542565359615,0.07492921445286937,0.09139655172413794,0.08222261675363135,1,0,0,-0.02814144390654595,1,0.5803245230657152,0
2020-05-21 00:00:00,0.07872699674244879,0.07132154527741932,0.07024214293044595,0.08302241379310343,0.09717289917674181,1,0,0,-0.04912168354108927,1,0.4869193073580465,0
2020-05-22 00:00:00,0.07117493561646174,0.07311651629025684,0.06527748102711806,0.08509310344827586,0.03284350026945104,0,0,0,0.01149262202043125,1,0.505897980728415,0
2020-05-23 00:00:00,0.07293409613869323,0.07334152690155274,0.06586630910782454,0.08746206896551723,0.021021136869702892,0,0,0,0.0014385980208379537,1,0.50837513480368,0
2020-05-24 00:00:00,0.07317380997049444,0.06540649360168688,0.0657990144700295,0.08082758620689656,0.05770016774903584,1,0,0,-0.053443703286988664,1,0.41510391785047746,1
2020-05-25 00:00:00,0.06522095065918512,0.06867767059469279,0.06014121779741288,0.07965517241379311,0.04806210978128806,1,0,0,0.021556953493596903,1,0.45440726406414095,0
2020-05-26 00:00:00,0.068478501867549,0.06771455699331275,0.06097567130607115,0.08111896551724138,0.03380358172280528,0,0,0,-0.006387428636029619,1,0.44312657187607524,0
2020-05-27 00:00:00,0.06753023041631848,0.07393301019485576,0.06453724001137282,0.08314137931034485,0.04680139403188539,1,0,0,0.03960769655665764,1,0.5163117267051347,0
2020-05-28 00:00:00,0.07375198267187419,0.08039356401466657,0.0713558691859536,0.08824482758620691,0.06540322106871851,1,0,0,0.03952335240632788,1,0.5817647962735275,0
2020-05-29 00:00:00,0.08018521992734468,0.07761161463864488,0.07116239710229288,0.09227586206896551,0.033218857293374766,0,0,0,-0.017313629178557294,1,0.544792851669158,0
2020-05-30 00:00:00,0.07741544863813896,0.08238968087699589,0.0733696612219697,0.09178103448275862,0.05277146086626251,1,0,0,0.028877853787191883,1,0.5917684207006537,0
2020-05-31 00:00:00,0.07763716678321084,0.08681809426453063,0.07882052688336663,0.09262982551577587,0.08391497957122052,1,0,0,0.02606693754138907,1,0.63173740567254,0
2020-06-01 00:00:00,0.07785888492828272,0.0912465076520654,0.08427139254476357,0.09347861654879311,0.11505849827617852,1,0,0,0.025404714436905604,1,0.6686764677883659,2
2020-06-02 00:00:00,0.09107458257721762,0.07933103804094169,0.0818151382652452,0.08879310344827587,0.18398868257607323,1,0,0,-0.07337149780125753,1,0.5147405992798499,0
2020-06-03 00:00:00,0.0791516722664711,0.08188170237573703,0.07235687692315457,0.09310344827586209,0.022899068413174076,0,0,0,0.01546327402910115,1,0.5388430965576874,0
2020-06-04 00:00:00,0.08172189722511214,0.08382668175828745,0.07559206663515036,0.0941552199022414,0.03664148702717297,0,0,0,0.011653924143758933,1,0.557276541061251,0
2020-06-05 00:00:00,0.08365084638343595,0.08092370265188639,0.07531784098613561,0.09690344827586206,0.031070410027636858,0,0,0,-0.017701974554072547,1,0.5210036125497199,0
2020-06-06 00:00:00,0.08074633738679585,0.08174192305659866,0.07324011904421426,0.09573462454086207,0.01670513200803983,0,0,0,0.004964627032394192,1,0.5297022686032791,0
2020-06-07 00:00:00,0.08156669452356183,0.08308346359515817,0.07444637542669008,0.09299655172413793,0.040352244161584186,0,0,0,0.00807419642765548,1,0.5444735240877425,0
2020-06-08 00:00:00,0.08295499121655042,0.08371928903465331,0.07421084419440749,0.09736379310344828,0.020237831360430617,0,0,0,0.003812190834389362,1,0.5517380165530292,0
2020-06-09 00:00:00,0.0835451025872802,0.08350621080425949,0.07548944231251295,0.09617068965517242,0.02916113213735843,0,0,0,-0.0012791780513513238,1,0.5483760262143125,0
2020-06-10 00:00:00,0.08336602254702985,0.08566938099921756,0.07777745999754376,0.09761379310344828,0.03803510855988057,0,0,0,0.012819735725542455,1,0.5754149216981972,2
2020-06-11 00:00:00,0.08549622226391282,0.07498819546603619,0.07711797254715252,0.08765517241379311,0.13524705602109685,1,0,0,-0.06757835249455345,1,0.42106336990382837,0
2020-06-12 00:00:00,0.07490491702624802,0.07833096674445439,0.06990398737552597,0.09044827586206897,0.04326416388311589,1,0,0,0.02071121531848363,1,0.46547783302255347,0
2020-06-13 00:00:00,0.07814711851687617,0.07854537773042705,0.06914019323655243,0.0924758079374138,0.01581503317574686,0,0,0,0.001326689827148969,1,0.4683423541810842,0
2020-06-14 00:00:00,0.07836542561356233,0.07622492615322199,0.06892821512749811,0.09072413793103448,0.023126597375016284,0,0,0,-0.014567186733210736,1,0.4361906115930739,0
2020-06-15 00:00:00,0.0760169187999932,0.07776332633868527,0.06968359743674726,0.0847396551724138,0.08707964616382587,0,0,0,0.009565294609432994,1,0.4591097416186288,0
2020-06-16 00:00:00,0.07758259000903928,0.07945775379748021,0.07067787571016873,0.09289655172413794,0.02949540927125331,0,0,0,0.010425585777470691,1,0.48441654868607037,0
2020-06-17 00:00:00,0.07928129210512852,0.07841790266245507,0.0702741078833986,0.09068965517241381,0.026914070878898636,0,0,0,-0.006439263939029411,1,0.4676812603997989,0
2020-06-18 00:00:00,0.07823921682329063,0.07716670729358258,0.06911159301548955,0.09112068965517242,0.014209619578629413,0,0,0,-0.007808510638297833,1,0.44716292184538026,0
2020-06-19 00:00:00,0.07698808830999607,0.07572629845612036,0.06822330379659525,0.09029310344827587,0.022422875035261552,0,0,0,-0.00907090333315442,1,0.4233928367371011,0
