Date,Open,Close,High,Low,Volume,Significant_drop
2020-03-11 13:00:00,7878.7,7876.6,7921.3,7870.8,269.25162235,0
2020-03-11 14:00:00,7876.5596128,7827.1532504,7888.76433286,7816.4,159.53078488,0
2020-03-11 15:00:00,7827.3,7803.50987528,7856.47743664,7776.1,277.66635093,0
2020-03-11 16:00:00,7809.3,7791.4,7850.0,7776.0,578.41167119,0
2020-03-11 17:00:00,7793.3,7700.6795106,7793.4,7681.4,1656.99772661,0
2020-03-11 18:00:00,7700.6357465,7835.03830832,7850.5,7634.8,1539.24702111,0
2020-03-11 19:00:00,7835.0,7866.8,7875.0,7788.0,379.28386541,0
2020-03-11 20:00:00,7869.9,7897.1,7929.8,7859.0552306,352.15577233,0
2020-03-11 21:00:00,7897.2,7845.6,7910.7,7836.1,183.76555405,0
2020-03-11 22:00:00,7845.9,7994.2,8034.6,7845.5,591.10589928,0
2020-03-11 23:00:00,7992.8,7969.6,8016.0,7937.5,378.71161759,0
2020-03-12 00:00:00,7974.4,7959.2,8001.7,7933.2376396,68.00663507,0
2020-03-12 01:00:00,7959.46822756,7749.6,7990.0,7749.5,890.38024159,0
2020-03-12 02:00:00,7749.5,7677.4,7788.7,7634.6,1919.06725737,0
2020-03-12 03:00:00,7677.4,7691.7,7727.2,7635.0,295.61955879,0
2020-03-12 04:00:00,7690.4,7661.91921981,7690.9,7611.6,593.80017566,0
2020-03-12 05:00:00,7661.91921981,7681.35334133,7687.8,7636.4,213.33492611,0
2020-03-12 06:00:00,7683.5,7534.5,7683.5,7489.1,1549.21335042,0
2020-03-12 07:00:00,7535.8,7422.5,7535.9,7362.8,2659.43820041,0
2020-03-12 08:00:00,7428.7,7403.8220552,7500.0,7350.0,1179.64116435,0
2020-03-12 09:00:00,7403.8,7380.7,7411.3,7380.0,434.71708035,0
2020-03-12 10:00:00,7380.71158058,6100.4,7399.34478664,5683.0,23028.68549049,1
2020-03-12 11:00:00,6100.4,6072.9,6500.0,5755.1,24241.8637516,0
2020-03-12 12:00:00,6072.9,6071.09706085,6315.0,5914.8,8961.20478147,0
2020-03-12 13:00:00,6071.09706085,6022.5783514,6125.0,5786.7,5868.21344673,0
2020-03-12 14:00:00,6024.8,6134.1,6226.9,5951.4,4550.15145705,0
2020-03-12 15:00:00,6136.6,6167.6,6201.3,6075.9893589,1544.5624967,0
2020-03-12 16:00:00,6167.7,6124.0,6226.1,5995.0,1946.00806587,0
2020-03-12 17:00:00,6124.0,6138.9,6270.0,6086.1,1542.0459417,0
2020-03-12 18:00:00,6139.9,6010.9,6171.0,6000.2,1103.79050978,0
2020-03-12 19:00:00,6010.9515713,6054.8,6115.7,6007.4,554.63607576,0
2020-03-12 20:00:00,6059.9262402,5763.9,6078.7,5631.8,3772.50212039,0
2020-03-12 21:00:00,5763.9,5843.3,5915.0,5593.0,3442.18425752,0
2020-03-12 22:00:00,5845.7,5827.2,5966.3,5744.0,2368.59783403,0
2020-03-12 23:00:00,5827.1,4873.1,5829.9,4607.7,23970.38687064,1
2020-03-13 00:00:00,4886.0,4777.04095362,5115.5,4633.3,10476.13762547,0
2020-03-13 01:00:00,4777.04095362,4297.1,4900.0,4250.0,8457.09538524,1
2020-03-13 02:00:00,4294.3,5159.2,5589.0,4000.0,20407.39352057,0
2020-03-13 03:00:00,5139.67883055,5322.7,5649.0,5098.3,10446.41004669,0
2020-03-13 04:00:00,5296.4,4869.2,5327.21929048,4737.0,4339.42236592,1
2020-03-13 05:00:00,4876.6,5043.8,5393.0,4871.9,4974.49361375,0
2020-03-13 06:00:00,5033.0,5333.3,5350.0,4937.9,2230.19758112,0
2020-03-13 07:00:00,5333.3,5450.8,5500.0,5125.8,2608.43875664,0
2020-03-13 08:00:00,5450.9,5377.9,5702.0,5179.6774125,3181.22116637,0
2020-03-13 09:00:00,5376.5,5698.7,5767.0,5365.17648769,2179.88918817,0
2020-03-13 10:00:00,5699.1,5602.1,5770.0,5528.5627071,2896.48151746,0
2020-03-13 11:00:00,5609.5,5483.0,5629.9670728,5322.3538842,3082.8385905,0
2020-03-13 12:00:00,5483.0,5585.47532975,5766.3,5386.9,1489.55559007,0
2020-03-13 13:00:00,5583.1,5674.5,5973.3,5524.1,2989.09723088,0
2020-03-13 14:00:00,5674.55572586,5452.0,5881.4,5350.4,2611.32123819,0
2020-03-13 15:00:00,5452.0,5236.6,5487.2,4976.9,4927.60563223,0
2020-03-13 16:00:00,5236.4,5200.0,5408.0,5076.5,1988.91802063,0
2020-03-13 17:00:00,5200.0,5192.3389674,5337.0,5116.8,1466.29249472,0
2020-03-13 18:00:00,5192.3,5004.7,5192.4,4820.9,2723.8292402,0
2020-03-13 19:00:00,5000.4,5416.3,5555.0,4876.5,3587.64140549,0
2020-03-13 20:00:00,5415.0,5398.6,5552.1,5251.7,1987.59732838,0
2020-03-13 21:00:00,5398.6,5528.3,5642.0,5390.4,1351.84190414,0
2020-03-13 22:00:00,5528.2,5626.2,5658.1,5477.7,731.93585866,0
2020-03-13 23:00:00,5626.2,5625.7,5733.2,5465.0,1685.99075168,0
2020-03-14 00:00:00,5620.9,5487.2,5624.6,5415.5,661.15557499,0
2020-03-14 01:00:00,5487.1,5516.5,5540.0,5350.4,669.65318305,0
2020-03-14 02:00:00,5513.2,5582.2,5603.8,5419.9,683.41696011,0
2020-03-14 03:00:00,5582.3,5602.9,5682.4,5555.75367991,824.76084537,0
2020-03-14 04:00:00,5597.4,5537.2,5600.2,5475.0,503.37273259,0
2020-03-14 05:00:00,5537.2,5460.1,5572.7,5449.0,252.73039309,0
2020-03-14 06:00:00,5460.1,5453.9,5498.2,5411.7,245.47505932,0
2020-03-14 07:00:00,5454.6,5534.3,5546.6,5421.7,301.45288544,0
2020-03-14 08:00:00,5534.1,5372.2,5534.1,5305.0,849.39286822,0
2020-03-14 09:00:00,5374.99571813,5259.5,5387.3,5220.6,671.86148249,0
2020-03-14 10:00:00,5259.5,5405.0,5429.8,5207.6,976.1261501,0
2020-03-14 11:00:00,5405.3,5479.07957096,5516.0,5380.0,878.83316106,0
2020-03-14 12:00:00,5478.07656641,5430.0,5478.07656641,5324.50542393,1179.55713091,0
2020-03-14 13:00:00,5430.0,5321.0,5466.9,5290.9,671.99817297,0
2020-03-14 14:00:00,5321.5,5391.6,5428.9,5311.3,550.04580452,0
2020-03-14 15:00:00,5400.0,5330.7,5437.8,5320.8,500.51672466,0
2020-03-14 16:00:00,5330.7,5419.7,5495.9,5274.3,1018.62226142,0
2020-03-14 17:00:00,5418.3,5426.6,5430.0,5368.7,310.91271572,0
2020-03-14 18:00:00,5425.9,5477.2,5534.1,5411.5,678.04884347,0
2020-03-14 19:00:00,5475.8,5416.3,5511.8,5401.0,312.44714656,0
2020-03-14 20:00:00,5416.7,5364.9,5449.2,5299.9,1204.55663969,0
2020-03-14 21:00:00,5364.2,5342.7,5380.6,5306.1,361.72513184,0
2020-03-14 22:00:00,5342.67095094,5311.6,5371.2,5228.0,1114.88798857,0
2020-03-14 23:00:00,5312.1,5218.2,5312.2,5095.0,3218.29406445,0
2020-03-15 00:00:00,5218.2,5242.4,5312.1,5133.0,1141.99677542,0
2020-03-15 01:00:00,5244.7,5195.60833422,5281.0,5180.3,392.80072276,0
2020-03-15 02:00:00,5197.3,5238.06253041,5267.11127416,5192.29543451,449.21564223,0
2020-03-15 03:00:00,5239.1,5213.4,5256.8,5197.5,313.16526037,0
2020-03-15 04:00:00,5213.4,5294.9,5330.7,5213.4,412.38668285,0
2020-03-15 05:00:00,5291.6,5287.6,5325.1,5259.3,297.13723177,0
2020-03-15 06:00:00,5288.0,5331.0,5349.0,5287.7,401.22133759,0
2020-03-15 07:00:00,5330.3,5309.7,5368.3,5281.0,382.57560376,0
2020-03-15 08:00:00,5309.7667213,5273.4,5312.0,5251.28609112,187.81546203,0
2020-03-15 09:00:00,5273.3,5295.6,5309.7946904,5257.9,222.03478613,0
2020-03-15 10:00:00,5295.6,5472.8,5537.8,5269.9,1653.29446659,0
2020-03-15 11:00:00,5472.3,5470.33360959,5494.9,5408.4,639.81612441,0
2020-03-15 12:00:00,5470.4,5346.5,5634.4,5302.3,1998.95717813,0
2020-03-15 13:00:00,5346.4,5364.9,5400.4,5335.0,249.63407132,0
2020-03-15 14:00:00,5364.9,5350.0,5390.5,5271.5,340.70944886,0
2020-03-15 15:00:00,5350.0,5346.46007927,5386.0,5322.1,162.83234932,0
2020-03-15 16:00:00,5346.46007927,5321.2,5381.9,5292.1,182.25559553,0
2020-03-15 17:00:00,5326.8,5333.3,5427.6,5321.9,317.20514863,0
2020-03-15 18:00:00,5334.98124932,5339.9,5363.8,5310.0,140.89563234,0
2020-03-15 19:00:00,5340.0,5350.2,5500.58842934,5330.33292214,1784.54454851,0
2020-03-15 20:00:00,5346.0,5213.7,5358.5,5201.0,924.22641178,0
2020-03-15 21:00:00,5215.9,5949.7,5987.0,5211.7,4874.65333535,0
2020-03-15 22:00:00,5949.5,5374.4,5950.2,5300.0,4518.1278037,1
2020-03-15 23:00:00,5383.6,5383.2,5475.0911958,5340.0,636.70312908,0
2020-03-16 00:00:00,5383.2,5263.0,5383.3,5213.8,1193.53831993,0
2020-03-16 01:00:00,5263.0,5321.2443059,5322.5,5235.0,289.99793328,0
2020-03-16 02:00:00,5315.7,5350.6,5388.9,5302.2,449.62625525,0
2020-03-16 03:00:00,5350.7,5296.3,5350.71596833,5273.0,158.39129252,0
2020-03-16 04:00:00,5292.9,5270.0,5323.9,5252.0,158.48057542,0
2020-03-16 05:00:00,5270.06203803,5182.1,5296.1672705,5169.0,742.30486546,0
2020-03-16 06:00:00,5182.1,5047.6,5182.2,4921.0,3131.92850227,0
2020-03-16 07:00:00,5044.0,4821.4,5044.0,4821.4,1800.79270994,0
2020-03-16 08:00:00,4821.5,4935.5,4975.8,4817.5,893.03846999,0
2020-03-16 09:00:00,4937.0,4851.1,4937.2,4833.0,1162.93781744,0
2020-03-16 10:00:00,4850.5,4473.5725593,4850.5,4467.9009243,6676.04607487,1
2020-03-16 11:00:00,4470.35826551,4601.5,4660.2,4470.35826551,1931.64851127,0
2020-03-16 12:00:00,4601.5,4802.0,5046.0,4574.7,3859.47025325,0
2020-03-16 13:00:00,4800.0,4866.01122662,4939.0,4563.8,5799.7742659900005,0
2020-03-16 14:00:00,4867.6,4958.9,5110.8,4796.4,3692.2117765,0
2020-03-16 15:00:00,4956.5,5173.9,5193.7,4950.0,1868.16097005,0
2020-03-16 16:00:00,5172.1,5043.8,5214.3,4990.2,1484.69129386,0
2020-03-16 17:00:00,5043.80043671,5094.0,5119.2,5022.7,448.1848214,0
2020-03-16 18:00:00,5094.0,5146.5,5171.0,5051.0,361.74606569,0
2020-03-16 19:00:00,5147.1,4976.1,5167.0,4850.0,1784.11500871,0
2020-03-16 20:00:00,4976.1,4926.6,5058.0,4850.0,1014.18649572,0
2020-03-16 21:00:00,4931.0,4998.9,5010.0,4901.1,1002.99612364,0
2020-03-16 22:00:00,5006.5,4960.1,5073.0,4896.1,1346.2863255,0
2020-03-16 23:00:00,4960.1,5058.5,5083.2,4956.1,528.85474293,0
2020-03-17 00:00:00,5058.5,5107.1,5120.0,4956.3,426.99257965,0
2020-03-17 01:00:00,5108.0,5224.2,5447.8,5085.9,3298.57460519,0
2020-03-17 02:00:00,5222.4,5315.6,5334.4,5164.9,693.85544402,0
2020-03-17 03:00:00,5316.1,5361.46313682,5385.8,5271.0,750.76742361,0
2020-03-17 04:00:00,5358.7,5306.3,5365.9,5245.6,398.21863519,0
2020-03-17 05:00:00,5306.48055624,5318.8967872,5335.0,5283.9,604.59807731,0
2020-03-17 06:00:00,5315.4,5313.5,5356.0,5262.739212,268.47152574,0
2020-03-17 07:00:00,5313.5,5401.7,5479.4,5310.0,2075.79453292,0
2020-03-17 08:00:00,5396.2,5319.6,5487.2,5291.2,1420.7249804799999,0
2020-03-17 09:00:00,5325.0,5266.5,5349.7320825,5217.2,455.28348762,0
2020-03-17 10:00:00,5266.5,5341.1,5349.3,5258.24881428,409.66353908,0
2020-03-17 11:00:00,5341.1198589,5304.44970175,5368.1,5286.13660431,404.97310973,0
2020-03-17 12:00:00,5304.3,5255.8,5403.9,5222.9,715.9846031,0
2020-03-17 13:00:00,5254.3,5125.5,5370.0,5120.0,1285.32875963,0
2020-03-17 14:00:00,5120.3,5271.34758368,5286.0,5100.0,1160.67504543,0
2020-03-17 15:00:00,5271.0,5394.1,5427.1,5250.0,672.79848596,0
2020-03-17 16:00:00,5394.1,5388.1,5517.6,5354.4,1295.48075041,0
2020-03-17 17:00:00,5388.1,5392.1,5430.5,5324.0,290.74746121,0
2020-03-17 18:00:00,5385.3,5400.6,5450.0,5366.77797448,522.94033537,0
2020-03-17 19:00:00,5400.9,5399.3,5460.3,5340.5,954.8378679,0
2020-03-17 20:00:00,5401.67667677,5468.2,5485.0,5344.3,460.34702134,0
2020-03-17 21:00:00,5469.9,5457.8,5572.8,5392.3,647.43043511,0
2020-03-17 22:00:00,5459.0,5459.3,5485.6024965,5399.7,147.97809685000001,0
2020-03-17 23:00:00,5458.6,5339.1,5466.2,5333.7,233.39163469,0
2020-03-18 00:00:00,5339.1,5381.14037915,5459.3,5294.3,626.79891464,0
2020-03-18 01:00:00,5380.9,5385.7,5406.4,5356.6,184.9375215,0
2020-03-18 02:00:00,5385.7,5392.7,5400.0,5338.7,212.67680766,0
2020-03-18 03:00:00,5391.3,5417.7,5429.1,5386.69544551,172.04365521,0
2020-03-18 04:00:00,5416.7,5437.0,5455.8,5391.0,244.86521528,0
2020-03-18 05:00:00,5439.1,5291.1,5444.5,5278.0,618.18644768,0
2020-03-18 06:00:00,5289.0,5281.5,5313.7,5216.0,976.87816126,0
2020-03-18 07:00:00,5285.3,5167.7,5286.9,5137.5,933.43865314,0
2020-03-18 08:00:00,5167.74877036,5196.9,5210.0,5100.0,649.77810443,0
2020-03-18 09:00:00,5196.90648941,5168.0,5262.6,5140.3,505.31772379,0
2020-03-18 10:00:00,5163.2,5108.0,5191.0,5033.0,1206.41143216,0
2020-03-18 11:00:00,5108.5,5165.3,5175.8,5107.4,406.37047354,0
2020-03-18 12:00:00,5165.3,5135.9,5169.0,5084.6,410.90598345,0
2020-03-18 13:00:00,5135.9,5375.03952812,5487.96366832,5033.0,5203.41456114,0
2020-03-18 14:00:00,5379.3,5331.4,5460.6361348,5311.0,2011.35752001,0
2020-03-18 15:00:00,5335.9,5352.5,5391.9,5250.11635062,1214.54802365,0
2020-03-18 16:00:00,5354.45890176,5216.52918825,5374.63020432,5174.2,1390.96471809,0
2020-03-18 17:00:00,5216.52918825,5246.6571766,5275.6511937,5155.1,1080.65517024,0
2020-03-18 18:00:00,5246.7,5343.9751709,5349.0,5241.38157053,489.36457124,0
2020-03-18 19:00:00,5344.0,5350.0,5370.6,5309.9,495.94532341,0
2020-03-18 20:00:00,5350.0,5341.28808019,5413.5,5332.4,744.22704828,0
2020-03-18 21:00:00,5342.2,5376.4,5409.3,5342.2,422.71682005,0
2020-03-18 22:00:00,5378.76947115,5361.9,5435.8,5284.2,709.02446581,0
2020-03-18 23:00:00,5363.9,5416.2,5423.0,5347.4,216.37287669,0
2020-03-19 00:00:00,5417.0,5365.9,5475.0,5341.0,620.30850126,0
2020-03-19 01:00:00,5372.3,5375.9,5420.0,5362.6011599,192.86251719,0
2020-03-19 02:00:00,5373.0,5299.1,5380.0,5274.5,483.32354509,0
2020-03-19 03:00:00,5299.1,5302.0,5342.0,5264.6,203.2469122,0
2020-03-19 04:00:00,5302.0,5311.97807481,5337.48693747,5300.0,101.84712178,0
2020-03-19 05:00:00,5311.9,5389.9,5395.0,5309.3,133.60161987,0
2020-03-19 06:00:00,5389.8,5400.19239393,5420.91181098,5366.9,361.62104674,0
2020-03-19 07:00:00,5400.1,5439.52134112,5461.0,5381.5,462.37171922,0
2020-03-19 08:00:00,5439.52134112,5420.0,5473.7,5400.64834993,1049.50348443,0
2020-03-19 09:00:00,5420.0,5616.6,5617.0,5419.9,1577.28620723,0
2020-03-19 10:00:00,5616.6,5581.8,5708.8,5566.0,2043.38930173,0
2020-03-19 11:00:00,5581.8,5637.3,5647.0,5558.9,739.56008067,0
2020-03-19 12:00:00,5637.1,5884.6,5884.7,5629.9,2918.69116645,0
2020-03-19 13:00:00,5884.7,5867.30450605,5910.89836622,5703.4,3707.25326998,0
2020-03-19 14:00:00,5867.3,5834.5,5900.8,5775.0,720.27899585,0
2020-03-19 15:00:00,5832.9,5925.0,5943.7,5832.8,1143.93738596,0
2020-03-19 16:00:00,5925.0,6188.6,6350.0,5820.8,5452.22590646,0
2020-03-19 17:00:00,6190.9,6316.7,6385.0,6161.58621,4049.86947933,0
2020-03-19 18:00:00,6316.70470467,6147.8,6325.0,6136.0,1807.10510498,0
2020-03-19 19:00:00,6147.7,6231.0,6246.0,6104.0,977.62098618,0
2020-03-19 20:00:00,6229.8,6243.0,6245.0,6163.2,600.25200461,0
2020-03-19 21:00:00,6243.0,6243.2,6273.0,6197.3,313.75785612,0
2020-03-19 22:00:00,6254.66686743,6283.9,6416.7,6234.0,984.53785185,0
2020-03-19 23:00:00,6289.3,6173.6,6319.8,6142.0,603.88322112,0
2020-03-20 00:00:00,6173.9,6222.3,6276.3,6173.3,262.69243125,0
2020-03-20 01:00:00,6222.3,6174.9,6242.6,6053.8,809.96413576,0
2020-03-20 02:00:00,6168.03990687,6160.0,6200.0,6146.81035707,184.77133437,0
2020-03-20 03:00:00,6160.0,6167.76934643,6175.0,6116.9,127.13672126,0
2020-03-20 04:00:00,6163.1,6198.3,6225.0,6123.7,229.60072404,0
2020-03-20 05:00:00,6199.2,6224.7,6296.9,6191.1,285.85260969,0
2020-03-20 06:00:00,6223.7,6257.0,6260.4,6191.8,197.86940844,0
2020-03-20 07:00:00,6255.4,6327.8,6350.0,6237.6,527.03285045,0
2020-03-20 08:00:00,6328.7,6605.5,6781.0,6323.0,3925.3732152000002,0
2020-03-20 09:00:00,6605.5,6761.9,6764.8,6566.1,1148.2546036,0
2020-03-20 10:00:00,6762.0,6834.6,6929.8,6667.2,2446.27436302,0
2020-03-20 11:00:00,6836.1,6675.0,6890.8,6589.5,1314.39290263,0
2020-03-20 12:00:00,6675.0,6622.7,6699.7,6536.0,799.48321903,0
2020-03-20 13:00:00,6623.6,6554.2,6630.8,6450.0,1540.86387691,0
2020-03-20 14:00:00,6558.87392458,6626.6,6714.95953824,6550.2,763.44834073,0
2020-03-20 15:00:00,6620.8,6616.3,6647.90516236,6534.7,591.75893183,0
2020-03-20 16:00:00,6616.4,6442.69858363,6666.0,6340.3,1858.33233206,0
2020-03-20 17:00:00,6442.6,6425.9,6475.3,6356.0,688.33073586,0
2020-03-20 18:00:00,6423.6,6205.0,6428.23985736,6180.0,2228.66242974,0
2020-03-20 19:00:00,6206.8,6195.9,6300.0,6184.7,788.73813376,0
2020-03-20 20:00:00,6199.0,5969.2,6199.0,5665.0246058,6141.33677295,0
2020-03-20 21:00:00,5969.2,6239.1,6270.0,5922.0,1991.03938906,0
2020-03-20 22:00:00,6243.5,6160.28768741,6370.0,6066.0,1626.8993443,0
2020-03-20 23:00:00,6160.7,6206.5,6244.3,6082.0,598.92424027,0
2020-03-21 00:00:00,6209.2,6151.2,6223.0,6070.1,426.29848514,0
2020-03-21 01:00:00,6151.1,6287.9,6295.0,6138.3,390.76609055,0
2020-03-21 02:00:00,6288.0,6287.79585,6385.2,6224.8,643.63159411,0
2020-03-21 03:00:00,6287.3,6278.1,6290.7,6166.1,483.44731243,0
2020-03-21 04:00:00,6279.2,6181.9,6322.68870554,6151.0,414.08975608,0
2020-03-21 05:00:00,6184.5,6117.8,6224.7,6090.5,471.68556265,0
2020-03-21 06:00:00,6117.7,6240.3,6240.3,6053.0,317.98947182,0
2020-03-21 07:00:00,6236.2,6160.7275,6236.7,6095.1,267.01657378,0
2020-03-21 08:00:00,6160.7,6118.6,6164.9,6024.4,298.93415263,0
2020-03-21 09:00:00,6119.5,5983.7,6136.3,5903.4,1042.85557607,0
2020-03-21 10:00:00,5985.2,5984.3,6044.0,5954.0,333.10763735,0
2020-03-21 11:00:00,5984.3,6132.7,6138.4,5882.4,691.05831463,0
2020-03-21 12:00:00,6132.4,6137.0,6221.8,6100.0,424.26073617,0
2020-03-21 13:00:00,6137.1,6171.3,6290.0,6137.1,656.373348,0
2020-03-21 14:00:00,6171.2,6190.2,6232.98625,6133.0,512.45071356,0
2020-03-21 15:00:00,6190.2,6227.5,6254.39625,6161.1,341.75085254,0
2020-03-21 16:00:00,6223.1,6144.4,6268.4,6133.0,266.0102512,0
2020-03-21 17:00:00,6147.2,6090.1,6186.6,6074.6,480.75132512,0
2020-03-21 18:00:00,6083.8,6226.6,6241.9,6074.6,324.86342605,0
2020-03-21 19:00:00,6224.5,6227.4,6261.87569875,6202.5,321.69215323,0
2020-03-21 20:00:00,6227.5,6334.6,6380.0,6189.3737537,751.97019374,0
2020-03-21 21:00:00,6336.6,6187.5,6474.7,6160.0,2063.58803554,0
2020-03-21 22:00:00,6187.6,6171.6,6256.0,6105.0,782.29137834,0
2020-03-21 23:00:00,6171.6,6201.7,6226.1,6152.3,235.40965274,0
2020-03-22 00:00:00,6201.8,6209.5,6221.6,6125.0,208.88603057,0
2020-03-22 01:00:00,6207.00419263,6270.6,6313.2,6183.6,406.11721001,0
2020-03-22 02:00:00,6269.9,6294.0,6340.8,6269.9,214.3361496,0
2020-03-22 03:00:00,6289.72275,6357.0,6357.0,6262.6,328.13773554,0
2020-03-22 04:00:00,6357.0,6304.06745,6400.0,6265.1,892.55145961,0
2020-03-22 05:00:00,6302.18470325,6367.3,6398.4,6299.4643,112.11332797,0
2020-03-22 06:00:00,6367.22695,6312.0,6410.9,6301.0,240.28775323,0
2020-03-22 07:00:00,6311.98915,6300.9,6339.4,6276.6,101.2787809,0
2020-03-22 08:00:00,6297.5,6250.0,6330.9,6214.1,717.92651715,0
2020-03-22 09:00:00,6251.6,6316.9,6327.8,6219.1,146.95436011,0
2020-03-22 10:00:00,6319.2,6260.0,6319.2,6187.6,284.37526376,0
2020-03-22 11:00:00,6259.96285,6163.7,6278.6,6145.0,313.0598189,0
2020-03-22 12:00:00,6163.6902092,6022.2,6163.7249,5917.8,3279.9154964,0
2020-03-22 13:00:00,6022.9,6065.3717985,6120.0,5986.0,1184.45541979,0
2020-03-22 14:00:00,6065.3717985,6068.6645,6075.9439,5998.0,308.71456932,0
2020-03-22 15:00:00,6067.6,6080.0,6105.5,5950.7,553.80573724,0
2020-03-22 16:00:00,6082.9,6047.0,6144.4,6020.3711718,289.28266965,0
2020-03-22 17:00:00,6048.1,6028.52617271,6080.0,5961.1863,511.83424966,0
2020-03-22 18:00:00,6028.64267272,5996.5,6039.8,5862.3,1666.66178801,0
2020-03-22 19:00:00,5996.6,5917.4,5996.6,5897.11415805,610.90623976,0
2020-03-22 20:00:00,5917.5,5938.1,5955.0,5775.1,1383.47057383,0
2020-03-22 21:00:00,5936.8,6063.8,6142.0,5934.6,820.6500493,0
2020-03-22 22:00:00,6063.7,5887.4,6065.3,5845.5,824.4095733,0
2020-03-22 23:00:00,5888.5,5820.09678077,5915.62639,5755.5,875.78663908,0
2020-03-23 00:00:00,5820.0,5900.0,5952.8,5677.0,1689.61000807,0
2020-03-23 01:00:00,5899.97330021,5875.3,5938.9,5855.0,283.08804438,0
2020-03-23 02:00:00,5875.3,5907.0,5910.8,5835.0,156.7048169,0
2020-03-23 03:00:00,5907.1,5959.4,5988.0,5891.8,352.51358482,0
2020-03-23 04:00:00,5959.8,5910.8,5988.0,5873.0,497.09565172,0
2020-03-23 05:00:00,5910.6717587,5886.9,5937.5,5870.6,76.95492579,0
2020-03-23 06:00:00,5886.8,5920.6,5946.6,5878.61832972,134.48215839,0
2020-03-23 07:00:00,5920.6,5871.2925292,5927.60932762,5853.7,164.84292464,0
2020-03-23 08:00:00,5871.2,5785.0,5906.3,5763.7960074,391.37306011,0
2020-03-23 09:00:00,5784.95409128,5811.25623135,5862.2,5749.1,642.43981103,0
2020-03-23 10:00:00,5811.3998746,5875.5,5875.6,5806.6,128.95252104,0
2020-03-23 11:00:00,5875.5,5856.9,5982.05554338,5831.1,1264.16137432,0
2020-03-23 12:00:00,5856.9,6340.2,6400.0,5856.8744323,4161.7480353500005,0
2020-03-23 13:00:00,6344.1,6309.9,6664.3,6176.3,3835.71414515,0
2020-03-23 14:00:00,6308.9,6237.1,6343.9,6204.1,685.98364433,0
2020-03-23 15:00:00,6237.1,6238.9,6281.5,6165.0,470.32495267,0
2020-03-23 16:00:00,6238.9,6398.4,6414.9,6238.9,676.1950518,0
2020-03-23 17:00:00,6400.0,6292.0,6404.6,6257.90673204,828.03112463,0
2020-03-23 18:00:00,6292.6,6272.05196196,6333.0,6246.1131337,216.18167856,0
2020-03-23 19:00:00,6273.4,6281.0,6325.0,6252.3,114.2760339,0
2020-03-23 20:00:00,6279.8,6419.31501328,6471.8,6277.9,1376.11944334,0
2020-03-23 21:00:00,6422.21123521,6470.0,6524.0,6365.7,651.8066151,0
2020-03-23 22:00:00,6469.5,6464.9,6493.0,6370.0,235.5570147,0
2020-03-23 23:00:00,6468.0,6491.5,6531.0,6435.7,520.52654006,0
2020-03-24 00:00:00,6489.7,6598.6,6696.3,6484.67983742,1365.12814979,0
2020-03-24 01:00:00,6598.56192142,6572.9,6657.5,6536.7,487.14340635,0
2020-03-24 02:00:00,6570.2,6631.9,6641.4,6549.9,294.9021393,0
2020-03-24 03:00:00,6634.9,6540.6,6650.0,6525.7,387.10974547,0
2020-03-24 04:00:00,6540.7,6446.0,6559.9,6406.0,814.89213968,0
2020-03-24 05:00:00,6445.6,6500.2,6527.0,6419.8,327.26333495,0
2020-03-24 06:00:00,6492.6,6589.6,6606.0,6475.0,498.85189457,0
2020-03-24 07:00:00,6589.27854879,6586.6,6645.0,6550.0,640.35180232,0
2020-03-24 08:00:00,6586.6,6737.3,6840.0,6586.6,2170.8452398,0
2020-03-24 09:00:00,6737.3,6780.0,6820.0,6679.1,489.19238379,0
2020-03-24 10:00:00,6779.93136336,6730.0,6821.0,6697.9,1300.9072081699999,0
2020-03-24 11:00:00,6727.6,6747.0073705,6763.5,6650.0,646.6877411,0
2020-03-24 12:00:00,6747.7,6675.8412957,6756.6,6550.0,1019.49997381,0
2020-03-24 13:00:00,6674.1,6699.6,6775.0,6645.3,816.33946485,0
2020-03-24 14:00:00,6697.5,6638.0,6738.32923126,6620.6,411.85634572,0
2020-03-24 15:00:00,6638.6,6599.4,6667.6,6500.0,1065.89763711,0
2020-03-24 16:00:00,6599.39490045,6615.5,6640.0,6528.9,408.26396352,0
2020-03-24 17:00:00,6610.1,6664.3,6700.0,6603.9,825.41556155,0
2020-03-24 18:00:00,6651.4,6658.6,6662.1,6570.2,601.21839699,0
2020-03-24 19:00:00,6658.6,6711.0,6750.0,6607.4,529.99129026,0
2020-03-24 20:00:00,6712.4,6746.2,6777.2,6700.0,687.20561324,0
2020-03-24 21:00:00,6746.2,6713.6,6753.1,6629.0,289.91696165,0
2020-03-24 22:00:00,6713.5,6773.9,6806.4,6695.0,370.71400994,0
2020-03-24 23:00:00,6773.9,6762.09308369,6799.0,6725.0,168.30204349,0
2020-03-25 00:00:00,6762.1,6714.1,6762.1,6621.9,546.92925489,0
2020-03-25 01:00:00,6715.1,6613.17076782,6729.9,6602.5,422.58845181,0
2020-03-25 02:00:00,6613.1,6603.4379371,6660.8,6547.0,185.44913791,0
2020-03-25 03:00:00,6605.3,6561.3,6618.8,6525.5,148.21939852,0
2020-03-25 04:00:00,6561.2,6621.5,6624.8,6539.2,110.28095821,0
2020-03-25 05:00:00,6621.3,6708.5,6720.0,6620.7,187.72930893,0
